CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
4.64979,6.6E-4,0.1642,0.0262,-0.0262,Lustig-Yaeger et al. 2023,0.04052,0.00311,-0.00337,Calculated,0.11,0.0088,-0.0088,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65045,6.6E-4,0.0987,0.0281,-0.0281,Lustig-Yaeger et al. 2023,0.03142,0.00419,-0.00485,Calculated,0.0853,0.0121,-0.0121,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65112,6.6E-4,0.0917,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03028,0.00401,-0.00463,Calculated,0.0822,0.0116,-0.0116,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65178,6.6E-4,0.1092,0.0275,-0.0275,Lustig-Yaeger et al. 2023,0.03305,0.00393,-0.00446,Calculated,0.0897,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65244,6.6E-4,0.1495,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.03867,0.00336,-0.00368,Calculated,0.1049,0.0095,-0.0095,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65311,6.6E-4,0.1605,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.04006,0.00326,-0.00355,Calculated,0.1087,0.0092,-0.0092,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65377,6.6E-4,0.1238,0.0276,-0.0276,Lustig-Yaeger et al. 2023,0.03519,0.00372,-0.00417,Calculated,0.0955,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65443,6.6E-4,0.0918,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.0303,0.00408,-0.00473,Calculated,0.0822,0.0118,-0.0118,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65509,6.6E-4,0.1199,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.03463,0.00371,-0.00416,Calculated,0.094,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65576,6.6E-4,0.16,0.0256,-0.0256,Lustig-Yaeger et al. 2023,0.04,0.00308,-0.00334,Calculated,0.1086,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65642,6.6E-4,0.0967,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.0311,0.00392,-0.00449,Calculated,0.0844,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65708,6.6E-4,0.0881,0.0248,-0.0248,Lustig-Yaeger et al. 2023,0.02968,0.00392,-0.00452,Calculated,0.0806,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65775,6.6E-4,0.1547,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03933,0.00317,-0.00344,Calculated,0.1067,0.009,-0.009,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65841,6.6E-4,0.1394,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.03734,0.0035,-0.00387,Calculated,0.1013,0.01,-0.01,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65907,6.6E-4,0.1536,0.0255,-0.0255,Lustig-Yaeger et al. 2023,0.03919,0.00313,-0.0034,Calculated,0.1064,0.0088,-0.0088,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.65974,6.6E-4,0.1045,0.0273,-0.0273,Lustig-Yaeger et al. 2023,0.03233,0.00398,-0.00454,Calculated,0.0877,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6604,6.6E-4,0.1263,0.0311,-0.0311,Lustig-Yaeger et al. 2023,0.03554,0.00413,-0.00468,Calculated,0.0965,0.0119,-0.0119,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66106,6.6E-4,0.1993,0.0401,-0.0401,Lustig-Yaeger et al. 2023,0.04464,0.00429,-0.00474,Calculated,0.1212,0.0122,-0.0122,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66172,6.6E-4,0.1032,0.0293,-0.0293,Lustig-Yaeger et al. 2023,0.03212,0.00428,-0.00494,Calculated,0.0872,0.0124,-0.0124,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66239,6.6E-4,0.0794,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.02818,0.00427,-0.00505,Calculated,0.0765,0.0125,-0.0125,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66305,6.6E-4,0.1108,0.0268,-0.0268,Lustig-Yaeger et al. 2023,0.03329,0.00381,-0.0043,Calculated,0.0903,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66371,6.6E-4,0.1029,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.03208,0.00374,-0.00424,Calculated,0.0871,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66438,6.6E-4,0.1115,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.03339,0.00392,-0.00444,Calculated,0.0906,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66504,6.6E-4,0.084,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.02898,0.00423,-0.00496,Calculated,0.0787,0.0123,-0.0123,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6657,6.6E-4,0.0881,0.0261,-0.0261,Lustig-Yaeger et al. 2023,0.02968,0.00411,-0.00478,Calculated,0.0806,0.0119,-0.0119,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66637,6.6E-4,0.0885,0.0297,-0.0297,Lustig-Yaeger et al. 2023,0.02975,0.00463,-0.0055,Calculated,0.0807,0.0136,-0.0136,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66703,6.6E-4,0.1187,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.03445,0.00368,-0.00412,Calculated,0.0935,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66769,6.6E-4,0.0704,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.02653,0.00479,-0.00587,Calculated,0.072,0.0142,-0.0142,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66836,6.6E-4,0.1299,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.03604,0.00358,-0.00398,Calculated,0.0978,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66902,6.6E-4,0.1263,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.03554,0.00355,-0.00395,Calculated,0.0965,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.66968,6.6E-4,0.0963,0.0361,-0.0361,Lustig-Yaeger et al. 2023,0.03103,0.00535,-0.0065,Calculated,0.0842,0.0158,-0.0158,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67034,6.6E-4,0.0684,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.02615,0.00444,-0.00537,Calculated,0.071,0.0131,-0.0131,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67101,6.6E-4,0.1151,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.03393,0.00369,-0.00414,Calculated,0.0921,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67167,6.6E-4,0.1159,0.026,-0.026,Lustig-Yaeger et al. 2023,0.03404,0.00363,-0.00406,Calculated,0.0924,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67233,6.6E-4,0.0994,0.0281,-0.0281,Lustig-Yaeger et al. 2023,0.03153,0.00418,-0.00483,Calculated,0.0856,0.0121,-0.0121,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.673,6.6E-4,0.1098,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03314,0.00388,-0.0044,Calculated,0.0899,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67366,6.6E-4,0.1327,0.0284,-0.0284,Lustig-Yaeger et al. 2023,0.03643,0.00371,-0.00413,Calculated,0.0989,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67432,6.6E-4,0.1084,0.0275,-0.0275,Lustig-Yaeger et al. 2023,0.03292,0.00394,-0.00448,Calculated,0.0894,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67499,6.6E-4,0.1249,0.027,-0.027,Lustig-Yaeger et al. 2023,0.03534,0.00363,-0.00405,Calculated,0.0959,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67565,6.6E-4,0.1247,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03531,0.00366,-0.00409,Calculated,0.0958,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67631,6.6E-4,0.1228,0.0323,-0.0323,Lustig-Yaeger et al. 2023,0.03504,0.00434,-0.00496,Calculated,0.0951,0.0125,-0.0125,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67697,6.6E-4,0.1359,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03686,0.00336,-0.0037,Calculated,0.1001,0.0095,-0.0095,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67764,6.6E-4,0.0803,0.026,-0.026,Lustig-Yaeger et al. 2023,0.02834,0.00427,-0.00503,Calculated,0.0769,0.0125,-0.0125,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6783,6.6E-4,0.119,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.0345,0.00373,-0.00418,Calculated,0.0936,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67896,6.6E-4,0.1184,0.0258,-0.0258,Lustig-Yaeger et al. 2023,0.03441,0.00356,-0.00398,Calculated,0.0934,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.67963,6.6E-4,0.12,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.03464,0.00369,-0.00413,Calculated,0.094,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68029,6.6E-4,0.1074,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.03277,0.00385,-0.00436,Calculated,0.0889,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68095,6.6E-4,0.1348,0.0275,-0.0275,Lustig-Yaeger et al. 2023,0.03672,0.00357,-0.00396,Calculated,0.0996,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68161,6.6E-4,0.1215,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03486,0.0037,-0.00415,Calculated,0.0946,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68228,6.6E-4,0.1039,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03223,0.00397,-0.00454,Calculated,0.0875,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68294,6.6E-4,0.0809,0.0285,-0.0285,Lustig-Yaeger et al. 2023,0.02844,0.00463,-0.00555,Calculated,0.0772,0.0136,-0.0136,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6836,6.6E-4,0.1042,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.03228,0.004,-0.00457,Calculated,0.0876,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68427,6.6E-4,0.1388,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.03726,0.00345,-0.0038,Calculated,0.1011,0.0098,-0.0098,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68493,6.6E-4,0.1179,0.0284,-0.0284,Lustig-Yaeger et al. 2023,0.03434,0.00391,-0.00442,Calculated,0.0932,0.0112,-0.0112,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68559,6.6E-4,0.0981,0.0276,-0.0276,Lustig-Yaeger et al. 2023,0.03132,0.00413,-0.00477,Calculated,0.085,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68626,6.6E-4,0.1208,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.03476,0.00378,-0.00424,Calculated,0.0943,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68692,6.6E-4,0.081,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.02846,0.00413,-0.00484,Calculated,0.0772,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68758,6.6E-4,0.1099,0.0253,-0.0253,Lustig-Yaeger et al. 2023,0.03315,0.00362,-0.00407,Calculated,0.09,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68825,6.6E-4,0.1246,0.0262,-0.0262,Lustig-Yaeger et al. 2023,0.0353,0.00353,-0.00393,Calculated,0.0958,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68891,6.6E-4,0.1335,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.03654,0.00345,-0.00381,Calculated,0.0992,0.0098,-0.0098,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.68957,6.6E-4,0.1107,0.0268,-0.0268,Lustig-Yaeger et al. 2023,0.03327,0.00381,-0.00431,Calculated,0.0903,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69023,6.6E-4,0.0564,0.027,-0.027,Lustig-Yaeger et al. 2023,0.02375,0.00513,-0.0066,Calculated,0.0645,0.0154,-0.0154,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6909,6.6E-4,0.0742,0.028,-0.028,Lustig-Yaeger et al. 2023,0.02724,0.00473,-0.00575,Calculated,0.0739,0.014,-0.014,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69156,6.6E-4,0.1183,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03439,0.00375,-0.00421,Calculated,0.0933,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69222,6.6E-4,0.1107,0.0279,-0.0279,Lustig-Yaeger et al. 2023,0.03327,0.00396,-0.0045,Calculated,0.0903,0.0114,-0.0114,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69289,6.6E-4,0.1109,0.0268,-0.0268,Lustig-Yaeger et al. 2023,0.0333,0.00381,-0.0043,Calculated,0.0904,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69355,6.6E-4,0.0819,0.026,-0.026,Lustig-Yaeger et al. 2023,0.02862,0.00423,-0.00497,Calculated,0.0777,0.0123,-0.0123,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69421,6.6E-4,0.083,0.0315,-0.0315,Lustig-Yaeger et al. 2023,0.02881,0.00503,-0.00612,Calculated,0.0782,0.0148,-0.0148,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69487,6.6E-4,0.061,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.0247,0.00508,-0.00645,Calculated,0.067,0.0152,-0.0152,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69554,6.6E-4,0.1028,0.0256,-0.0256,Lustig-Yaeger et al. 2023,0.03206,0.00377,-0.00428,Calculated,0.087,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6962,6.6E-4,0.1489,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03859,0.00327,-0.00357,Calculated,0.1047,0.0093,-0.0093,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69686,6.6E-4,0.0985,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.03138,0.00414,-0.00478,Calculated,0.0852,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69753,6.6E-4,0.1102,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.0332,0.00383,-0.00433,Calculated,0.0901,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69819,6.6E-4,0.1238,0.0284,-0.0284,Lustig-Yaeger et al. 2023,0.03519,0.00383,-0.0043,Calculated,0.0955,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69885,6.6E-4,0.1342,0.0282,-0.0282,Lustig-Yaeger et al. 2023,0.03663,0.00367,-0.00408,Calculated,0.0994,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.69952,6.6E-4,0.0811,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.02848,0.00446,-0.0053,Calculated,0.0773,0.0131,-0.0131,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70018,6.6E-4,0.0808,0.0283,-0.0283,Lustig-Yaeger et al. 2023,0.02843,0.0046,-0.00551,Calculated,0.0771,0.0135,-0.0135,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70084,6.6E-4,0.1121,0.0278,-0.0278,Lustig-Yaeger et al. 2023,0.03348,0.00392,-0.00445,Calculated,0.0909,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70151,6.6E-4,0.1123,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03351,0.00384,-0.00434,Calculated,0.091,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70217,6.6E-4,0.1238,0.027,-0.027,Lustig-Yaeger et al. 2023,0.03519,0.00365,-0.00407,Calculated,0.0955,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70283,6.6E-4,0.167,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.04087,0.00315,-0.00341,Calculated,0.1109,0.0089,-0.0089,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.7035,6.6E-4,0.1085,0.0282,-0.0282,Lustig-Yaeger et al. 2023,0.03294,0.00403,-0.0046,Calculated,0.0894,0.0116,-0.0116,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70416,6.6E-4,0.1251,0.028,-0.028,Lustig-Yaeger et al. 2023,0.03537,0.00376,-0.00421,Calculated,0.096,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70482,6.6E-4,0.11,0.0276,-0.0276,Lustig-Yaeger et al. 2023,0.03317,0.00393,-0.00446,Calculated,0.09,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70548,6.6E-4,0.138,0.036,-0.036,Lustig-Yaeger et al. 2023,0.03715,0.00456,-0.00521,Calculated,0.1008,0.0132,-0.0132,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70615,6.6E-4,0.1182,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.03438,0.00378,-0.00425,Calculated,0.0933,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70681,6.6E-4,0.0655,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.02559,0.00477,-0.0059,Calculated,0.0695,0.0142,-0.0142,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70747,6.6E-4,0.1132,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.03365,0.00385,-0.00435,Calculated,0.0913,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70814,6.6E-4,0.1095,0.0276,-0.0276,Lustig-Yaeger et al. 2023,0.03309,0.00394,-0.00447,Calculated,0.0898,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.7088,6.6E-4,0.1275,0.0385,-0.0385,Lustig-Yaeger et al. 2023,0.03571,0.00504,-0.00587,Calculated,0.0969,0.0146,-0.0146,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.70946,6.6E-4,0.0916,0.0281,-0.0281,Lustig-Yaeger et al. 2023,0.03027,0.00433,-0.00507,Calculated,0.0821,0.0126,-0.0126,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71012,6.6E-4,0.0958,0.0273,-0.0273,Lustig-Yaeger et al. 2023,0.03095,0.00413,-0.00478,Calculated,0.084,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71079,6.6E-4,0.1149,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.0339,0.00383,-0.00432,Calculated,0.092,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71145,6.6E-4,0.1276,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.03572,0.00369,-0.00411,Calculated,0.0969,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71211,6.6E-4,0.1079,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.03285,0.00387,-0.00439,Calculated,0.0892,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71278,6.6E-4,0.0814,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.02853,0.00441,-0.00523,Calculated,0.0774,0.0129,-0.0129,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71344,6.6E-4,0.0552,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.02349,0.0053,-0.00691,Calculated,0.0638,0.016,-0.016,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.7141,6.6E-4,0.071,0.0294,-0.0294,Lustig-Yaeger et al. 2023,0.02665,0.00504,-0.00625,Calculated,0.0723,0.015,-0.015,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71477,6.6E-4,0.1029,0.0279,-0.0279,Lustig-Yaeger et al. 2023,0.03208,0.00409,-0.00469,Calculated,0.0871,0.0118,-0.0118,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71543,6.6E-4,0.0795,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.0282,0.00455,-0.00544,Calculated,0.0765,0.0133,-0.0133,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71609,6.6E-4,0.1048,0.0266,-0.0266,Lustig-Yaeger et al. 2023,0.03237,0.00388,-0.00441,Calculated,0.0879,0.0112,-0.0112,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71676,6.6E-4,0.1109,0.027,-0.027,Lustig-Yaeger et al. 2023,0.0333,0.00383,-0.00434,Calculated,0.0904,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71742,6.6E-4,0.0969,0.0274,-0.0274,Lustig-Yaeger et al. 2023,0.03113,0.00413,-0.00477,Calculated,0.0845,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71808,6.6E-4,0.088,0.0285,-0.0285,Lustig-Yaeger et al. 2023,0.02966,0.00447,-0.00527,Calculated,0.0805,0.013,-0.013,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71874,6.6E-4,0.1163,0.0339,-0.0339,Lustig-Yaeger et al. 2023,0.0341,0.00465,-0.0054,Calculated,0.0926,0.0135,-0.0135,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.71941,6.6E-4,0.0708,0.0286,-0.0286,Lustig-Yaeger et al. 2023,0.02661,0.00492,-0.00607,Calculated,0.0722,0.0146,-0.0146,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.72007,6.6E-4,0.1125,0.0364,-0.0364,Lustig-Yaeger et al. 2023,0.03354,0.00505,-0.00595,Calculated,0.091,0.0147,-0.0147,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.72073,6.6E-4,0.0809,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.02844,0.00451,-0.00538,Calculated,0.0772,0.0132,-0.0132,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.7214,6.6E-4,0.0435,0.0281,-0.0281,Lustig-Yaeger et al. 2023,0.02086,0.0059,-0.00845,Calculated,0.0566,0.0183,-0.0183,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.72206,6.6E-4,0.0997,0.0333,-0.0333,Lustig-Yaeger et al. 2023,0.03158,0.00489,-0.00581,Calculated,0.0857,0.0143,-0.0143,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.72272,6.6E-4,0.107,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03271,0.00372,-0.0042,Calculated,0.0888,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.72339,6.6E-4,0.1089,0.0308,-0.0308,Lustig-Yaeger et al. 2023,0.033,0.00438,-0.00505,Calculated,0.0896,0.0127,-0.0127,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
