521 1957.048099 4.926E-24 7.192E+00.06000.065 2015.44930.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26F2  9        27F1  1     332320 2 2 1 1 1 0   159.0  165.0
521 1957.058426 6.515E-24 3.002E+00.06000.066 1875.36780.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A2  2        26A1  1     332320 2 2 1 1 1 0   255.0  265.0
521 1957.288236 6.219E-24 5.488E+00.06000.065 2016.92410.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A1  5        27A2  1     332320 2 2 1 1 1 0   265.0  275.0
521 1957.741359 4.353E-23 4.960E+01.06000.066 1872.96720.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25E   1        26E   1     432320 2 2 1 1 1 0   102.0  106.0
521 1957.741891 6.537E-23 4.965E+01.06000.066 1872.96720.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  1        26F2  1     432320 2 2 1 1 1 0   153.0  159.0
521 1957.742979 1.092E-22 4.977E+01.06000.066 1872.96720.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A1  1        26A2  1     432320 2 2 1 1 1 0   255.0  265.0
521 1958.102461 4.517E-24 3.990E+00.06000.065 2016.92410.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26A1  6        27A2  1     332320 2 2 1 1 1 0   265.0  275.0
521 1958.186712 4.795E-24 7.101E+00.06000.065 2018.15070.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1 15        27F2  3     332320 2 2 1 1 1 0   159.0  165.0
521 1958.286139 4.846E-24 7.178E+00.06000.065 2018.14830.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2 15        27F1  2     332320 2 2 1 1 1 0   159.0  165.0
521 1958.445085 4.795E-24 4.283E+00.06000.065 2019.15880.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A2  5        27A1  1     332320 2 2 1 1 1 0   265.0  275.0
521 1958.919843 3.677E-24 4.298E+00.06000.066 1877.96110.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25E   8        26E   4     332320 2 2 1 1 1 0   102.0  106.0
521 1958.945437 5.229E-24 4.074E+00.06000.066 1877.91130.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F2 11        26F1  5     332320 2 2 1 1 1 0   153.0  159.0
521 1959.556887 3.655E-24 2.849E+00.06000.066 1877.91130.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2 12        26F1  5     332320 2 2 1 1 1 0   153.0  159.0
521 1959.589563 6.621E-24 5.164E+00.06000.066 1878.01210.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F1 14        26F2  6     332320 2 2 1 1 1 0   153.0  159.0
521 1959.962547 1.408E-23 6.559E+00.06000.066 1876.99760.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25A1  4        26A2  2     332320 2 2 1 1 1 0   255.0  265.0
521 1960.007128 1.716E-23 8.015E+00.06000.066 1877.54160.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A2  4        26A1  2     332320 2 2 1 1 1 0   255.0  265.0
521 1960.048319 3.834E-24 2.983E+00.06000.066 1877.41990.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2 12        26F1  4     332320 2 2 1 1 1 0   153.0  159.0
521 1960.156051 1.315E-23 3.274E+00.06000.066 1739.86760.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   24A1  1        25A2  2     332320 2 2 1 1 1 0   245.0  255.0
521 1960.341952 4.371E-24 3.382E+00.06000.066 1876.22780.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F1 11        26F2  3     332320 2 2 1 1 1 0   153.0  159.0
521 1960.431895 5.485E-24 4.245E+00.06000.066 1876.25010.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F2 10        26F1  3     332320 2 2 1 1 1 0   153.0  159.0
521 1960.487566 3.685E-24 2.868E+00.06000.066 1877.41990.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2 13        26F1  4     332320 2 2 1 1 1 0   153.0  159.0
521 1960.726544 4.236E-24 3.296E+00.06000.066 1877.31860.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F1 15        26F2  5     332320 2 2 1 1 1 0   153.0  159.0
521 1960.746475 5.638E-24 2.608E+00.06000.066 1875.36780.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25A2  3        26A1  1     332320 2 2 1 1 1 0   255.0  265.0
521 1960.754695 3.758E-24 4.377E+00.06000.066 1876.85690.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25E   9        26E   3     332320 2 2 1 1 1 0   102.0  106.0
521 1960.834706 6.493E-24 4.034E+00.06000.066 1739.32250.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   24E   2        25E   3     432320 2 2 1 1 1 0    98.0  102.0
