171 1903.561459 1.083E-55 3.243E+00.01900.01117724.11450.50-.002800              6              5                    R 37      422623 4 3 2 1 0 1   924.0  900.0
171 1906.208735 2.514E-42 7.942E-01.03150.06410835.38260.50-.004100              6              5                    R  9      424624 4 3 2 1 0 1   252.0  228.0
171 1910.640033 7.267E-35 8.038E-02.04740.080 6695.83880.50-.003800              4              3                    P  6      464624 4 3 2 1 0 1   132.0  156.0
171 1911.482692 1.771E-31 9.413E-05.01900.034 3915.77860.50-.002800              2              1                    P 16      452623 4 3 2 1 0 1   372.0  396.0
171 1911.725709 6.025E-55 3.125E+00.01900.01117356.30090.50-.002800              6              5                    R 36      422623 4 3 2 1 0 1   900.0  876.0
171 1912.924011 1.714E-42 8.506E-01.02850.06010945.56340.50-.003000              6              5                    R 10      424624 4 3 2 1 0 1   276.0  252.0
171 1913.867234 1.019E-38 1.943E-01.07610.088 8434.70810.50-.000100              5              4                    R  0      364624 4 3 2 1 0 1    36.0   12.0
171 1914.103912 3.734E-27 3.582E-03.01900.020 2662.78630.50-.002800              1              0                    P 20      462623 4 3 2 1 0 1   468.0  492.0
171 1916.915727 3.195E-32 1.168E-02.02850.059 5178.58000.50-.002800              3              2                    P 11      464623 4 3 2 1 0 1   252.0  276.0
171 1919.161546 3.227E-54 3.010E+00.01900.01116996.17470.50-.002800              6              5                    R 35      422623 4 3 2 1 0 1   876.0  852.0
171 1919.205057 1.099E-42 9.091E-01.02590.05411066.56670.50-.001900              6              5                    R 11      424624 4 3 2 1 0 1   300.0  276.0
171 1924.151442 9.773E-35 9.503E-02.05240.081 6625.11230.50-.004500              4              3                    P  5      464624 4 3 2 1 0 1   108.0  132.0
171 1924.602894 2.089E-38 2.555E-01.06960.087 8446.17120.50-.002300              5              4                    R  1      364624 4 3 2 1 0 1    60.0   36.0
171 1925.045404 6.629E-43 9.696E-01.02370.04911198.33670.50-.001300              6              5                    R 12      424624 4 3 2 1 0 1   324.0  300.0
171 1925.890904 1.661E-53 2.896E+00.01900.01116643.92590.50-.002800              6              5                    R 34      422623 4 3 2 1 0 1   852.0  828.0
171 1928.573989 9.030E-32 2.007E-05.02050.039 3718.97860.50-.002800              2              1                    P 15      454623 4 3 2 1 0 1   348.0  372.0
171 1930.438425 3.772E-43 1.032E+00.02190.04411340.81250.50-.001400              6              5                    R 13      424624 4 3 2 1 0 1   348.0  324.0
171 1931.933994 8.219E-53 2.784E+00.01900.01116299.73800.50-.002800              6              5                    R 33      422623 4 3 2 1 0 1   828.0  804.0
171 1932.295088 7.415E-32 1.597E-02.03150.064 5045.85320.50-.002800              3              2                    P 10      464623 4 3 2 1 0 1   228.0  252.0
171 1932.521149 8.174E-27 2.493E-03.01900.024 2412.29840.50-.002800              1              0                    P 19      462623 4 3 2 1 0 1   444.0  468.0
171 1934.967149 3.030E-38 2.991E-01.06340.084 8469.09240.50-.002600              5              4                    R  2      364624 4 3 2 1 0 1    84.0   60.0
171 1935.377321 2.026E-43 1.097E+00.02050.03911493.92820.50-.002800              6              5                    R 14      424623 4 3 2 1 0 1   372.0  348.0
171 1937.309498 3.903E-52 2.674E+00.01900.01115963.78850.50-.002800              6              5                    R 32      422623 4 3 2 1 0 1   804.0  780.0
171 1937.333627 1.183E-34 1.125E-01.05770.083 6566.12800.50-.004700              4              3                    P  4      464624 4 3 2 1 0 1    84.0  108.0
171 1939.855105 1.028E-43 1.165E+00.01900.03511657.61270.50-.002800              6              5                    R 15      422623 4 3 2 1 0 1   396.0  372.0
171 1942.034744 1.777E-51 2.566E+00.01900.01115636.24880.50-.002800              6              5                    R 31      422623 4 3 2 1 0 1   780.0  756.0
171 1943.864594 4.935E-44 1.234E+00.01900.03011831.78990.50-.002800              6              5                    R 16      422623 4 3 2 1 0 1   420.0  396.0
171 1944.954787 3.687E-38 3.381E-01.05770.083 8503.46160.50-.002800              5              4                    R  3      364624 4 3 2 1 0 1   108.0   84.0
171 1945.393231 3.655E-30 3.614E-04.02190.044 3534.09790.50-.002800              2              1                    P 14      454623 4 3 2 1 0 1   324.0  348.0
171 1946.125859 7.751E-51 2.461E+00.01900.01115317.28440.50-.002800              6              5                    R 30      422623 4 3 2 1 0 1   756.0  732.0
171 1947.374527 1.551E-31 2.107E-02.03490.069 4925.01950.50-.003700              3              2                    P  9      464624 4 3 2 1 0 1   204.0  228.0
171 1947.398381 2.243E-44 1.306E+00.01900.02712016.37880.50-.002800              6              5                    R 17      422623 4 3 2 1 0 1   444.0  420.0
171 1949.597898 3.236E-50 2.358E+00.01900.01115007.05520.50-.002800              6              5                    R 29      422623 4 3 2 1 0 1   732.0  708.0
171 1950.181783 1.259E-34 1.350E-01.06340.084 6518.91060.50-.003300              4              3                    P  3      464624 4 3 2 1 0 1    60.0   84.0
171 1950.448826 9.657E-45 1.380E+00.01900.02412211.29300.50-.002800              6              5                    R 18      422623 4 3 2 1 0 1   468.0  444.0
171 1950.688816 1.534E-26 1.580E-03.01900.026 2173.73100.50-.002800              1              0                    P 18      462623 4 3 2 1 0 1   420.0  444.0
171 1952.464961 1.293E-49 2.257E+00.01900.01114705.71530.50-.002800              6              5                    R 28      422623 4 3 2 1 0 1   708.0  684.0
171 1953.008026 3.943E-45 1.457E+00.01900.02112416.44130.50-.002800              6              5                    R 19      422623 4 3 2 1 0 1   492.0  468.0
171 1954.560527 3.970E-38 3.758E-01.05240.081 8549.26380.50-.003300              5              4                    R  4      364624 4 3 2 1 0 1   132.0  108.0
171 1954.740290 4.933E-49 2.158E+00.01900.01114413.41350.50-.002800              6              5                    R 27      422623 4 3 2 1 0 1   684.0  660.0
171 1955.067794 1.528E-45 1.536E+00.01900.01812631.72730.50-.002800              6              5                    R 20      422623 4 3 2 1 0 1   516.0  492.0
171 1956.436357 1.798E-48 2.062E+00.01900.01114130.29300.50-.002800              6              5                    R 26      422623 4 3 2 1 0 1   660.0  636.0
171 1956.619631 5.622E-46 1.618E+00.01900.01712857.04950.50-.002800              6              5                    R 21      422623 4 3 2 1 0 1   540.0  516.0
171 1957.564946 6.251E-48 1.968E+00.01900.01013856.49160.50-.002800              6              5                    R 25      422623 4 3 2 1 0 1   636.0  612.0
171 1957.654695 1.967E-46 1.702E+00.01900.01513092.30140.50-.002800              6              5                    R 22      422623 4 3 2 1 0 1   564.0  540.0
171 1958.137216 2.072E-47 1.877E+00.01900.01213592.14190.50-.002800              6              5                    R 24      422623 4 3 2 1 0 1   612.0  588.0
171 1958.163768 6.543E-47 1.788E+00.01900.01313337.37110.50-.002800              6              5                    R 23      422623 4 3 2 1 0 1   588.0  564.0
171 1961.935807 2.450E-29 1.148E-03.02370.048 3361.20980.50-.002800              2              1                    P 13      454623 4 3 2 1 0 1   300.0  324.0
171 1962.149366 2.940E-31 2.707E-02.03870.072 4816.12830.50-.004200              3              2                    P  8      464624 4 3 2 1 0 1   180.0  204.0
171 1962.691059 1.117E-34 1.704E-01.06960.087 6483.48020.50-.002500              4              3                    P  2      464624 4 3 2 1 0 1    36.0   60.0
171 1963.779027 3.876E-38 4.138E-01.04740.079 8606.47890.50-.004500              5              4                    R  5      364624 4 3 2 1 0 1   156.0  132.0
171 1968.602301 2.324E-26 8.601E-04.01900.031 1947.17630.50-.002800              1              0                    P 17      452623 4 3 2 1 0 1   396.0  420.0
171 1972.604872 3.474E-38 4.527E-01.04280.076 8675.08180.50-.005600              5              4                    R  6      364624 4 3 2 1 0 1   180.0  156.0
171 1974.856558 6.986E-35 2.884E-01.07610.089 6459.85160.50-.001000              4              3                    P  1      464624 4 3 2 1 0 1    12.0   36.0
171 1976.614883 5.060E-31 3.406E-02.04280.076 4719.22400.50-.004300              3              2                    P  7      464624 4 3 2 1 0 1   156.0  180.0
171 1978.197058 1.017E-28 2.411E-03.02590.054 3200.38290.50-.002800              2              1                    P 12      454623 4 3 2 1 0 1   276.0  300.0
171 1981.032578 2.881E-38 4.928E-01.03870.073 8755.04260.50-.005200              5              4                    R  7      364624 4 3 2 1 0 1   204.0  180.0
171 1986.256937 2.462E-26 3.481E-04.01900.034 1732.72160.50-.002800              1              0                    P 16      452623 4 3 2 1 0 1   372.0  396.0
171 1989.056589 2.222E-38 5.344E-01.03490.070 8846.32600.50-.004500              5              4                    R  8      364624 4 3 2 1 0 1   228.0  204.0
171 1990.766316 7.898E-31 4.219E-02.04740.080 4634.34600.50-.003800              3              2                    P  6      464624 4 3 2 1 0 1   132.0  156.0
171 1994.172280 3.265E-28 4.181E-03.02850.059 3051.68090.50-.002800              2              1                    P 11      464623 4 3 2 1 0 1   252.0  276.0
171 1996.671267 1.600E-38 5.777E-01.03150.064 8948.89210.50-.004100              5              4                    R  9      364624 4 3 2 1 0 1   252.0  228.0
171 1998.136433 9.059E-35 1.205E-01.07610.088 6448.03480.50-.000100              4              3                    R  0      464624 4 3 2 1 0 1    36.0   12.0
171 2000.694266 6.105E-54 3.035E+00.01900.01116870.98460.50-.002800              5              4                    R 39      352623 4 3 2 1 0 1   972.0  948.0
171 2003.648011 1.044E-26 6.006E-05.02050.039 1530.44990.50-.002800              1              0                    P 15      454623 4 3 2 1 0 1   348.0  372.0
171 2003.870896 1.079E-38 6.227E-01.02850.060 9062.69580.50-.003000              5              4                    R 10      364624 4 3 2 1 0 1   276.0  252.0
171 2004.598863 1.113E-30 5.171E-02.05240.081 4561.52910.50-.004500              3              2                    P  5      464624 4 3 2 1 0 1   108.0  132.0
171 2008.875709 3.903E-53 2.900E+00.01900.01116473.13490.50-.002800              5              4                    R 38      352623 4 3 2 1 0 1   948.0  924.0
171 2009.240812 1.881E-34 1.607E-01.06960.087 6459.85160.50-.002300              4              3                    R  1      464624 4 3 2 1 0 1    60.0   36.0
171 2009.856729 8.770E-28 6.493E-03.03150.064 2915.16280.50-.002800              2              1                    P 10      464623 4 3 2 1 0 1   228.0  252.0
171 2010.649670 6.821E-39 6.695E-01.02590.054 9187.68700.50-.001900              5              4                    R 11      364624 4 3 2 1 0 1   300.0  276.0
171 2016.364058 2.403E-52 2.771E+00.01900.01116083.05480.50-.002800              5              4                    R 37      352623 4 3 2 1 0 1   924.0  900.0
171 2017.001690 4.052E-39 7.182E-01.02370.049 9323.81080.50-.001300              5              4                    R 12      354624 4 3 2 1 0 1   324.0  300.0
171 2018.107694 1.401E-30 6.315E-02.05770.083 4500.80290.50-.004700              3              2                    P  4      464624 4 3 2 1 0 1    84.0  108.0
171 2019.981423 2.754E-34 1.906E-01.06340.084 6483.48020.50-.002600              4              3                    R  2      464624 4 3 2 1 0 1    84.0   60.0
171 2020.770765 4.597E-27 1.147E-05.02190.044 1340.43900.50-.002800              1              0                    P 14      454623 4 3 2 1 0 1   324.0  348.0
171 2022.920955 2.265E-39 7.689E-01.02190.044 9471.00720.50-.001400              5              4                    R 13      354624 4 3 2 1 0 1   348.0  324.0
171 2023.178012 1.423E-51 2.647E+00.01900.01115700.93650.50-.002800              5              4                    R 36      352623 4 3 2 1 0 1   900.0  876.0
171 2025.245625 2.044E-27 9.383E-03.03490.069 2790.88270.50-.003700              2              1                    P  9      464624 4 3 2 1 0 1   204.0  228.0
171 2028.401356 1.193E-39 8.217E-01.02050.039 9629.21130.50-.002800              5              4                    R 14      354623 4 3 2 1 0 1   372.0  348.0
171 2029.334865 8.094E-51 2.528E+00.01900.01115326.96610.50-.002800              5              4                    R 35      352623 4 3 2 1 0 1   876.0  852.0
171 2030.353171 3.373E-34 2.179E-01.05770.083 6518.91060.50-.002800              4              3                    R  3      464624 4 3 2 1 0 1   108.0   84.0
