 71 1554.246580 1.220E-29 5.850E-10.05140.052   18.33720.720.000000       X      1       X      0                Q  3R  3     d50662049 112 9 4 0     9.0    7.0
 71 1554.246580 9.300E-30 4.459E-10.05140.052   18.33720.720.000000       X      1       X      0                Q  3R  3     q50662049 112 9 4 0     9.0    7.0
 71 1554.267132 1.510E-29 6.021E-09.05700.057    2.08430.970.000000       X      1       X      0                Q  1O  2     q50662049 112 9 4 0     1.0    5.0
 71 1554.299960 1.120E-28 4.426E-09.04310.044  188.71340.720.000000       X      1       X      0                Q 11Q 12     d50662049 112 9 4 0    25.0   25.0
 71 1554.299960 6.990E-29 2.762E-09.04310.044  188.71340.720.000000       X      1       X      0                Q 11Q 12     q50662049 112 9 4 0    25.0   25.0
 71 1554.301928 5.830E-29 2.744E-09.04310.044  188.85310.720.000000       X      1       X      0                Q 11Q 10     q50662049 112 9 4 0    21.0   21.0
 71 1554.301928 9.590E-29 4.514E-09.04310.044  188.85310.720.000000       X      1       X      0                Q 11Q 10     d50662049 112 9 4 0    21.0   21.0
 71 1554.305738 1.220E-32 5.293E-13.04310.044  190.77480.720.000000       X      1       X      0                Q 11Q 11     d50662049 112 9 4 0    23.0   23.0
 71 1554.305738 6.200E-29 2.690E-09.04310.044  190.77480.720.000000       X      1       X      0                Q 11Q 11     q50662049 112 9 4 0    23.0   23.0
 71 1554.475948 1.920E-29 1.546E-09.05700.057    3.96110.970.000000       X      1       X      0                Q  1R  1     q50662049 112 9 4 0     5.0    3.0
