161 2123.816952 2.799E-27 4.382E+00.01500.050 3785.44640.500.000000              1              0           20.5     P 21  21.5463400 5 3 1 1 0 0    84.0   88.0
161 2123.817479 1.242E-29 1.947E-02.01500.050 3785.44580.500.000000              1              0           20.5     P 21  20.5463400 5 3 1 1 0 0    84.0   84.0
161 2123.821695 9.342E-30 1.534E-02.01500.050 3785.44110.500.000000              1              0           19.5     P 21  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2123.822239 1.084E-32 1.698E-05.01500.050 3785.44110.500.000000              1              0           20.5     P 21  19.5463400 5 3 1 1 0 0    84.0   80.0
161 2125.923715 6.081E-64 1.443E+01.01500.05021790.98260.500.000000              7              6                    R 34      353400 6 3 1 1 0 0   568.0  552.0
161 2127.782105 2.913E-50 2.948E+00.02600.06714751.56760.500.000000              7              6                    R 10      363400 6 3 1 1 0 0   184.0  168.0
161 2130.214015 1.568E-44 7.074E+00.09600.13511902.31070.500.000000              6              5                    R  1      463400 6 3 1 1 0 0    40.0   24.0
161 2133.460427 8.919E-40 1.282E+01.08000.136 9840.70310.500.000000              5              4                    P  4      463400 6 3 1 1 0 0    56.0   72.0
161 2133.547179 1.010E-35 1.213E+01.03900.080 8091.59730.500.000000              4              3                    P  9      463400 6 3 1 1 0 0   136.0  152.0
161 2134.715404 3.424E-63 1.093E+01.01500.05021370.63290.500.000000              7              6                    R 33      353400 6 3 1 1 0 0   552.0  536.0
161 2135.340312 1.350E-50 2.640E+00.02200.06314902.73800.500.000000              7              6                    R 11      363400 6 3 1 1 0 0   200.0  184.0
161 2136.257194 4.086E-29 7.984E+00.01500.052 5011.60260.500.000000              2              1                    P 17      453400 6 3 1 1 0 0   264.0  280.0
161 2139.740819 3.735E-32 1.060E+01.02000.059 6451.71550.500.000000              3              2                    P 13      453400 6 3 1 1 0 0   200.0  216.0
161 2142.312429 5.738E-51 2.327E+00.02000.05915067.27950.500.000000              7              6                    R 12      363400 6 3 1 1 0 0   216.0  200.0
161 2142.630237 1.816E-62 8.156E+00.01500.05020959.71310.500.000000              7              6                    R 32      353400 6 3 1 1 0 0   536.0  520.0
161 2143.146622 1.966E-44 7.373E+00.09200.13811931.05990.500.000000              6              5                    R  2      463400 6 3 1 1 0 0    56.0   40.0
161 2148.007291 4.988E-29 1.543E-02.01500.050 3447.27040.500.000000              1              0           20.5     P 20  20.5463400 5 3 1 1 0 0    84.0   84.0
161 2148.007823 6.084E-32 1.883E-05.01500.050 3447.26990.500.000000              1              0           20.5     P 20  19.5463400 5 3 1 1 0 0    84.0   80.0
161 2148.011623 1.227E-26 4.432E+00.01500.050 3447.26520.500.000000              1              0           17.5     P 20  18.5463400 5 3 1 1 0 0    72.0   76.0
161 2148.011636 1.427E-26 4.417E+00.01500.050 3447.26610.500.000000              1              0           20.5     P 20  21.5463400 5 3 1 1 0 0    84.0   88.0
161 2148.011694 1.290E-26 4.415E+00.01500.050 3447.26990.500.000000              1              0           18.5     P 20  19.5463400 5 3 1 1 0 0    76.0   80.0
161 2148.011714 1.357E-26 4.410E+00.01500.050 3447.27040.500.000000              1              0           19.5     P 20  20.5463400 5 3 1 1 0 0    80.0   84.0
161 2148.012245 6.650E-29 2.158E-02.01500.050 3447.26990.500.000000              1              0           19.5     P 20  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2148.016434 4.988E-29 1.705E-02.01500.050 3447.26520.500.000000              1              0           18.5     P 20  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2148.016985 6.386E-32 2.079E-05.01500.050 3447.26520.500.000000              1              0           19.5     P 20  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2148.689157 2.234E-51 2.014E+00.01800.05715245.09540.500.000000              7              6                    R 13      353400 6 3 1 1 0 0   232.0  216.0
161 2149.662778 8.685E-40 1.329E+01.09200.138 9781.39710.500.000000              5              4                    P  3      463400 6 3 1 1 0 0    40.0   56.0
161 2149.689814 9.018E-62 5.978E+00.01500.05020558.48630.500.000000              7              6                    R 31      353400 6 3 1 1 0 0   520.0  504.0
161 2152.282530 1.707E-35 1.216E+01.04100.090 7954.76550.500.000000              4              3                    P  8      463400 6 3 1 1 0 0   120.0  136.0
161 2154.461049 7.945E-52 1.705E+00.01700.05515436.08110.500.000000              7              6                    R 14      353400 6 3 1 1 0 0   248.0  232.0
161 2155.580895 2.039E-44 7.419E+00.08000.13611974.16350.500.000000              6              5                    R  3      463400 6 3 1 1 0 0    72.0   56.0
161 2155.914173 4.165E-61 4.277E+00.01500.05020167.20700.500.000000              7              6                    R 30      353400 6 3 1 1 0 0   504.0  488.0
161 2158.763226 1.399E-28 8.022E+00.01600.053 4742.19870.500.000000              2              1                    P 16      453400 6 3 1 1 0 0   248.0  264.0
161 2159.618497 2.569E-52 1.403E+00.01600.05315640.12420.500.000000              7              6                    R 15      353400 6 3 1 1 0 0   264.0  248.0
161 2160.428995 9.028E-32 1.063E+01.02200.063 6249.59780.500.000000              3              2                    P 12      463400 6 3 1 1 0 0   184.0  200.0
161 2161.321993 1.773E-60 2.965E+00.01500.05019786.12140.500.000000              7              6                    R 29      353400 6 3 1 1 0 0   488.0  472.0
161 2164.151710 7.501E-53 1.113E+00.01500.05215857.10420.500.000000              7              6                    R 16      353400 6 3 1 1 0 0   280.0  264.0
161 2165.421278 6.989E-40 1.457E+01.09600.135 9736.88940.500.000000              5              4                    P  2      463400 6 3 1 1 0 0    24.0   40.0
161 2165.930759 6.869E-60 1.968E+00.01500.05019415.46770.500.000000              7              6                    R 28      353400 6 3 1 1 0 0   472.0  456.0
161 2167.508611 1.845E-44 7.343E+00.06900.12812031.59730.500.000000              6              5                    R  4      463400 6 3 1 1 0 0    88.0   72.0
161 2168.050697 1.954E-53 8.414E-01.01500.05116086.89310.500.000000              7              6                    R 17      353400 6 3 1 1 0 0   296.0  280.0
161 2169.756914 2.374E-59 1.228E+00.01500.05019055.47570.500.000000              7              6                    R 27      353400 6 3 1 1 0 0   456.0  440.0
161 2170.618204 2.639E-35 1.221E+01.04800.102 7832.95460.500.000000              4              3                    P  7      463400 6 3 1 1 0 0   104.0  120.0
161 2171.305240 4.458E-54 5.934E-01.01500.05016329.35470.500.000000              7              6                    R 18      353400 6 3 1 1 0 0   312.0  296.0
161 2171.908332 2.481E-28 1.713E-02.01500.050 3124.10000.500.000000              1              0           19.5     P 19  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2171.908870 3.350E-31 2.315E-05.01500.050 3124.09950.500.000000              1              0           19.5     P 19  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2171.912661 5.489E-26 4.459E+00.01500.050 3124.09470.500.000000              1              0           16.5     P 19  17.5463400 5 3 1 1 0 0    68.0   72.0
161 2171.912675 6.432E-26 4.442E+00.01500.050 3124.09560.500.000000              1              0           19.5     P 19  20.5463400 5 3 1 1 0 0    80.0   84.0
161 2171.912732 5.786E-26 4.440E+00.01500.050 3124.09950.500.000000              1              0           17.5     P 19  18.5463400 5 3 1 1 0 0    72.0   76.0
161 2171.912753 6.101E-26 4.435E+00.01500.050 3124.10000.500.000000              1              0           18.5     P 19  19.5463400 5 3 1 1 0 0    76.0   80.0
161 2171.913292 3.305E-28 2.402E-02.01500.050 3124.09950.500.000000              1              0           18.5     P 19  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2171.917451 2.481E-28 1.903E-02.01500.050 3124.09470.500.000000              1              0           17.5     P 19  17.5463400 5 3 1 1 0 0    72.0   72.0
161 2171.918011 3.532E-31 2.567E-05.01500.050 3124.09470.500.000000              1              0           18.5     P 19  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2172.815975 7.081E-59 6.975E-01.01500.05018706.36740.500.000000              7              6                    R 26      353400 6 3 1 1 0 0   440.0  424.0
161 2173.904868 8.590E-55 3.766E-01.01600.05016584.34520.500.000000              7              6                    R 19      353400 6 3 1 1 0 0   328.0  312.0
161 2175.122644 1.710E-58 3.387E-01.01500.05018368.35680.500.000000              7              6                    R 25      353400 6 3 1 1 0 0   424.0  408.0
161 2175.838827 1.298E-55 1.993E-01.01500.05016851.71290.500.000000              7              6                    R 20      353400 6 3 1 1 0 0   344.0  328.0
161 2176.690922 2.853E-58 1.202E-01.01500.05018041.65020.500.000000              7              6                    R 24      353400 6 3 1 1 0 0   408.0  392.0
161 2177.096045 1.254E-56 7.174E-02.01500.05017131.29830.500.000000              7              6                    R 21      353400 6 3 1 1 0 0   360.0  344.0
161 2177.534144 1.715E-58 1.626E-02.01500.05017726.44590.500.000000              7              6                    R 23      353400 6 3 1 1 0 0   392.0  376.0
161 2177.665093 2.615E-58 5.913E-03.01500.05017422.93430.500.000000              7              6                    R 22      353400 6 3 1 1 0 0   376.0  360.0
161 2178.921518 1.492E-44 7.195E+00.05800.11612103.32900.500.000000              6              5                    R  5      463400 6 3 1 1 0 0   104.0   88.0
161 2180.727885 3.921E-40 2.153E+01.12300.132 9707.20420.500.000000              5              4                    P  1      463400 6 3 1 1 0 0     8.0   24.0
161 2180.752910 2.012E-31 1.065E+01.02600.067 6062.62490.500.000000              3              2                    P 11      463400 6 3 1 1 0 0   168.0  184.0
161 2180.940243 4.432E-28 8.055E+00.01700.055 4487.93380.500.000000              2              1                    P 15      453400 6 3 1 1 0 0   232.0  248.0
161 2188.546138 3.711E-35 1.228E+01.05800.116 7726.22890.500.000000              4              3                    P  6      463400 6 3 1 1 0 0    88.0  104.0
161 2189.811326 1.092E-44 7.000E+00.04800.10212189.31840.500.000000              6              5                    R  6      463400 6 3 1 1 0 0   120.0  104.0
161 2195.219578 2.532E-65 6.668E+00.01500.05022300.02900.500.000000              6              5                    R 39      453400 6 3 1 1 0 0   648.0  632.0
161 2195.507342 1.150E-27 1.911E-02.01500.051 2816.09310.500.000000              1              0           18.5     P 18  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2195.507889 1.730E-30 2.873E-05.01500.051 2816.09260.500.000000              1              0           18.5     P 18  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2195.511669 2.272E-25 4.484E+00.01500.051 2816.08790.500.000000              1              0           15.5     P 18  16.5463400 5 3 1 1 0 0    64.0   68.0
161 2195.511685 2.686E-25 4.465E+00.01500.051 2816.08880.500.000000              1              0           18.5     P 18  19.5463400 5 3 1 1 0 0    76.0   80.0
161 2195.511741 2.402E-25 4.462E+00.01500.051 2816.09260.500.000000              1              0           16.5     P 18  17.5463400 5 3 1 1 0 0    68.0   72.0
161 2195.511764 2.540E-25 4.457E+00.01500.051 2816.09310.500.000000              1              0           17.5     P 18  18.5463400 5 3 1 1 0 0    72.0   76.0
161 2195.512311 1.533E-27 2.687E-02.01500.051 2816.09260.500.000000              1              0           17.5     P 18  17.5463400 5 3 1 1 0 0    72.0   72.0
161 2195.516440 1.150E-27 2.135E-02.01500.051 2816.08790.500.000000              1              0           16.5     P 18  16.5463400 5 3 1 1 0 0    68.0   68.0
161 2195.517010 1.828E-30 3.206E-05.01500.051 2816.08790.500.000000              1              0           17.5     P 18  16.5463400 5 3 1 1 0 0    72.0   68.0
161 2200.169696 7.284E-45 6.770E+00.04100.09012289.51700.500.000000              6              5                    R  7      463400 6 3 1 1 0 0   136.0  120.0
161 2200.704388 4.129E-31 1.068E+01.03200.073 5890.89290.500.000000              3              2                    P 10      463400 6 3 1 1 0 0   152.0  168.0
