531 1528.311839 7.568E-22 7.052E+01.08170.105 1751.98540.770.000000       0 3 1 1        0 3 1 0                     R 70      335540 1 1 1 1 1 0   143.0  141.0
531 1528.329227 1.756E-27 7.072E-02.07080.087 3097.39610.740.000000       2 1 1 1        2 1 1 0                     R113      334440 1 1 1 1 1 0   229.0  227.0
531 1528.356406 1.063E-19 3.478E+02.10190.121  887.68090.610.000000       0 2 2 1        0 2 2 0                     R 29      336650 1 1 1 1 1 0    61.0   59.0
531 1528.389784 2.247E-29 6.918E+01.08730.112 5261.64850.720.000000       3 0 0 3        0 1 1 3                     R 54      335540 1 1 1 1 1 0   111.0  109.0
531 1528.412716 2.848E-20 9.780E+01.10280.122  890.76910.610.000000       0 2 0 1        0 2 0 0                     R 28      336650 1 1 1 1 1 0    59.0   57.0
531 1528.415885 1.560E-27 7.070E-02.07060.086 3123.44740.740.000000       2 1 1 1        2 1 1 0                     R114      334440 1 1 1 1 1 0   231.0  229.0
531 1528.417698 7.142E-22 7.054E+01.08140.105 1766.80310.770.000000       0 3 1 1        0 3 1 0                     R 71      335540 1 1 1 1 1 0   145.0  143.0
531 1528.421071 1.268E-24 7.033E-02.08990.114 1569.58310.680.000000       2 0 0 1        2 0 0 0                     R 48      336650 1 1 1 1 1 0    99.0   97.0
531 1528.436274 1.403E-27 7.075E-02.07040.086 3147.19310.740.000000       2 1 1 1        2 1 1 0                     R115      334440 1 1 1 1 1 0   233.0  231.0
531 1528.439005 1.724E-20 2.103E+02.09460.116 1216.73850.600.000000       1 1 1 1        1 1 1 0                     R 39      336650 1 1 1 1 1 0    81.0   79.0
531 1528.440401 3.259E-22 3.533E+02.07660.097 2303.01980.760.000000       1 2 0 1        1 2 0 0                     R 88      335540 1 1 1 1 1 0   179.0  177.0
531 1528.455777 5.798E-22 6.995E+01.10020.119 1642.89070.590.000000       0 0 0 2        0 0 0 1                     R 31      336650 1 1 1 1 1 0    65.0   63.0
531 1528.456167 1.162E-20 7.106E+01.11710.162  396.64380.750.000000       0 1 1 1        0 1 1 0                     P  2      336650 1 1 1 1 1 0     3.0    5.0
531 1528.520778 1.244E-27 7.077E-02.07020.086 3173.72100.740.000000       2 1 1 1        2 1 1 0                     R116      334440 1 1 1 1 1 0   235.0  233.0
531 1528.531592 1.065E-19 3.484E+02.10110.120  894.25330.600.000000       0 2 2 1        0 2 2 0                     R 30      336650 1 1 1 1 1 0    63.0   61.0
531 1528.536562 4.839E-20 2.906E+02.11570.161  660.17960.760.000000       1 0 0 1        1 0 0 0                     R  4      336650 1 1 1 1 1 0    11.0    9.0
531 1528.537523 1.116E-27 7.079E-02.07000.085 3197.85440.740.000000       2 1 1 1        2 1 1 0                     R117      334440 1 1 1 1 1 0   237.0  235.0
531 1528.543273 6.682E-22 7.056E+01.08110.104 1783.33620.770.000000       0 3 1 1        0 3 1 0                     R 72      335540 1 1 1 1 1 0   147.0  145.0
531 1528.605781 1.693E-20 2.105E+02.09400.116 1225.61030.610.000000       1 1 1 1        1 1 1 0                     R 40      336650 1 1 1 1 1 0    83.0   81.0
531 1528.618541 2.755E-22 3.534E+02.07610.096 2342.11150.760.000000       1 2 0 1        1 2 0 0                     R 90      334440 1 1 1 1 1 0   183.0  181.0
531 1528.619877 9.866E-28 7.077E-02.06980.085 3224.85960.740.000000       2 1 1 1        2 1 1 0                     R118      334440 1 1 1 1 1 0   239.0  237.0
531 1528.632971 8.832E-28 7.078E-02.06950.084 3249.37970.740.000000       2 1 1 1        2 1 1 0                     R119      334440 1 1 1 1 1 0   241.0  239.0
531 1528.646251 6.291E-22 7.058E+01.08080.104 1798.54890.770.000000       0 3 1 1        0 3 1 0                     R 73      335540 1 1 1 1 1 0   149.0  147.0
531 1528.685403 2.077E-29 6.931E+01.08650.111 5285.42460.740.000000       3 0 0 3        0 1 1 3                     R 56      335540 1 1 1 1 1 0   115.0  113.0
531 1528.705172 1.063E-19 3.484E+02.10020.119  901.04310.590.000000       0 2 2 1        0 2 2 0                     R 31      336650 1 1 1 1 1 0    65.0   63.0
531 1528.707470 9.114E-19 6.804E+01.10370.123   88.60250.620.000000       0 0 0 1        0 0 0 0                     P 28      466650 1 2 1 1 1 0    55.0   57.0
531 1528.712793 1.189E-24 7.041E-02.08900.113 1591.11840.700.000000       2 0 0 1        2 0 0 0                     R 50      336650 1 1 1 1 1 0   103.0  101.0
531 1528.713179 7.792E-28 7.079E-02.06930.084 3276.86280.740.000000       2 1 1 1        2 1 1 0                     R120      334440 1 1 1 1 1 0   243.0  241.0
531 1528.722612 6.960E-28 7.079E-02.06910.084 3301.76880.740.000000       2 1 1 1        2 1 1 0                     R121      334440 1 1 1 1 1 0   245.0  243.0
531 1528.755089 2.855E-29 5.702E-05.06590.078 2518.44000.720.000000       3 0 0 0        0 1 1 0                     P139      334440 1 1 1 1 1 0   277.0  279.0
531 1528.757994 1.662E-20 2.106E+02.09350.115 1234.41850.620.000000       1 1 1 1        1 1 1 0                     R 41      336650 1 1 1 1 1 0    85.0   83.0
531 1528.763681 2.859E-20 9.795E+01.10110.120  903.68710.600.000000       0 2 0 1        0 2 0 0                     R 30      336650 1 1 1 1 1 0    63.0   61.0
531 1528.768941 5.870E-22 7.059E+01.08050.103 1815.56190.770.000000       0 3 1 1        0 3 1 0                     R 74      335540 1 1 1 1 1 0   151.0  149.0
531 1528.790863 2.319E-22 3.536E+02.07560.095 2382.07370.760.000000       1 2 0 1        1 2 0 0                     R 92      334440 1 1 1 1 1 0   187.0  185.0
531 1528.793611 5.754E-22 7.006E+01.09870.118 1656.98110.590.000000       0 0 0 2        0 0 0 1                     R 33      336650 1 1 1 1 1 0    69.0   67.0
531 1528.800679 6.126E-28 7.080E-02.06890.083 3329.73030.740.000000       2 1 1 1        2 1 1 0                     R122      334440 1 1 1 1 1 0   247.0  245.0
531 1528.806445 5.462E-28 7.082E-02.06870.083 3355.02120.740.000000       2 1 1 1        2 1 1 0                     R123      334440 1 1 1 1 1 0   249.0  247.0
531 1528.869052 5.515E-22 7.063E+01.08020.103 1831.16840.770.000000       0 3 1 1        0 3 1 0                     R 75      335540 1 1 1 1 1 0   153.0  151.0
531 1528.877526 1.060E-19 3.488E+02.09940.119  908.05360.590.000000       0 2 2 1        0 2 2 0                     R 32      336650 1 1 1 1 1 0    67.0   65.0
531 1528.882374 4.795E-28 7.082E-02.06850.083 3383.46190.730.000000       2 1 1 1        2 1 1 0                     R124      334440 1 1 1 1 1 0   251.0  249.0
531 1528.884464 4.266E-28 7.082E-02.06830.082 3409.13680.730.000000       2 1 1 1        2 1 1 0                     R125      334440 1 1 1 1 1 0   253.0  251.0
531 1528.922215 1.627E-20 2.108E+02.09290.115 1243.74070.630.000000       1 1 1 1        1 1 1 0                     R 42      336650 1 1 1 1 1 0    87.0   85.0
531 1528.953959 6.696E-20 2.985E+02.11550.159  662.57690.750.000000       1 0 0 1        1 0 0 0                     R  6      336650 1 1 1 1 1 0    15.0   13.0
531 1528.956667 3.318E-28 7.084E-02.06790.082 3464.11520.730.000000       2 1 1 1        2 1 1 0                     R127      334440 1 1 1 1 1 0   257.0  255.0
531 1528.957368 1.942E-22 3.536E+02.07510.094 2422.90630.760.000000       1 2 0 1        1 2 0 0                     R 94      334440 1 1 1 1 1 0   191.0  189.0
531 1528.958261 3.737E-28 7.085E-02.06810.082 3438.05720.730.000000       2 1 1 1        2 1 1 0                     R126      334440 1 1 1 1 1 0   255.0  253.0
531 1528.976222 1.908E-29 6.938E+01.08580.110 5310.05630.740.000000       3 0 0 3        0 1 1 3                     R 58      335540 1 1 1 1 1 0   119.0  117.0
531 1528.988839 5.133E-22 7.066E+01.07990.102 1848.66240.770.000000       0 3 1 1        0 3 1 0                     R 76      335540 1 1 1 1 1 0   155.0  153.0
531 1528.998783 1.108E-24 7.045E-02.08810.112 1613.52290.710.000000       2 0 0 1        2 0 0 0                     R 52      335540 1 1 1 1 1 0   107.0  105.0
531 1529.023048 2.568E-28 7.083E-02.06760.081 3519.95610.730.000000       2 1 1 1        2 1 1 0                     R129      334440 1 1 1 1 1 0   261.0  259.0
531 1529.028334 2.899E-28 7.086E-02.06780.081 3493.51590.730.000000       2 1 1 1        2 1 1 0                     R128      334440 1 1 1 1 1 0   259.0  257.0
531 1529.048238 1.055E-19 3.493E+02.09870.118  915.28100.590.000000       0 2 2 1        0 2 2 0                     R 33      336650 1 1 1 1 1 0    69.0   67.0
531 1529.071271 1.591E-20 2.108E+02.09240.115 1252.97090.630.000000       1 1 1 1        1 1 1 0                     R 43      336650 1 1 1 1 1 0    89.0   87.0
531 1529.083605 1.980E-28 7.087E-02.06720.080 3576.65910.730.000000       2 1 1 1        2 1 1 0                     R131      334440 1 1 1 1 1 0   265.0  263.0
531 1529.086099 4.810E-22 7.066E+01.07960.102 1864.66150.770.000000       0 3 1 1        0 3 1 0                     R 77      335540 1 1 1 1 1 0   157.0  155.0
531 1529.092591 2.238E-28 7.084E-02.06740.081 3549.83770.730.000000       2 1 1 1        2 1 1 0                     R130      334440 1 1 1 1 1 0   263.0  261.0
531 1529.108924 2.846E-20 9.808E+01.09940.119  917.48050.590.000000       0 2 0 1        0 2 0 0                     R 32      336650 1 1 1 1 1 0    67.0   65.0
531 1529.118049 1.620E-22 3.540E+02.07460.094 2464.60890.760.000000       1 2 0 1        1 2 0 0                     R 96      334440 1 1 1 1 1 0   195.0  193.0
531 1529.125715 5.666E-22 7.016E+01.09720.117 1671.93830.590.000000       0 0 0 2        0 0 0 1                     R 35      336650 1 1 1 1 1 0    73.0   71.0
531 1529.138333 1.520E-28 7.090E-02.06680.080 3634.22410.730.000000       2 1 1 1        2 1 1 0                     R133      334440 1 1 1 1 1 0   269.0  267.0
531 1529.151027 1.722E-28 7.090E-02.06700.080 3607.02230.730.000000       2 1 1 1        2 1 1 0                     R132      334440 1 1 1 1 1 0   267.0  265.0
531 1529.187228 1.161E-28 7.089E-02.06640.079 3692.65050.720.000000       2 1 1 1        2 1 1 0                     R135      334440 1 1 1 1 1 0   273.0  271.0
531 1529.202966 4.465E-22 7.069E+01.07930.101 1882.63750.770.000000       0 3 1 1        0 3 1 0                     R 78      335540 1 1 1 1 1 0   159.0  157.0
531 1529.203639 1.318E-28 7.090E-02.06660.079 3665.06940.730.000000       2 1 1 1        2 1 1 0                     R134      334440 1 1 1 1 1 0   271.0  269.0
531 1529.217761 1.048E-19 3.497E+02.09790.118  922.72970.590.000000       0 2 2 1        0 2 2 0                     R 34      336650 1 1 1 1 1 0    71.0   69.0
531 1529.219321 9.003E-19 6.842E+01.10550.126   76.60060.630.000000       0 0 0 1        0 0 0 0                     P 26      466650 1 2 1 1 1 0    51.0   53.0
531 1529.230287 8.832E-29 7.091E-02.06610.078 3751.93820.720.000000       2 1 1 1        2 1 1 0                     R137      334440 1 1 1 1 1 0   277.0  275.0
531 1529.232942 1.552E-20 2.110E+02.09180.115 1262.74420.640.000000       1 1 1 1        1 1 1 0                     R 44      336650 1 1 1 1 1 0    91.0   89.0
531 1529.250423 1.004E-28 7.088E-02.06620.079 3723.97870.720.000000       2 1 1 1        2 1 1 0                     R136      334440 1 1 1 1 1 0   275.0  273.0
531 1529.262233 1.744E-29 6.947E+01.08500.109 5335.54340.750.000000       3 0 0 3        0 1 1 3                     R 60      335540 1 1 1 1 1 0   123.0  121.0
531 1529.267506 6.688E-29 7.091E-02.06570.078 3812.08670.720.000000       2 1 1 1        2 1 1 0                     R139      334440 1 1 1 1 1 0   281.0  279.0
531 1529.272902 1.344E-22 3.540E+02.07420.093 2507.18150.760.000000       1 2 0 1        1 2 0 0                     R 98      334440 1 1 1 1 1 0   199.0  197.0
531 1529.279039 1.027E-24 7.051E-02.08730.112 1636.79630.720.000000       2 0 0 1        2 0 0 0                     R 54      335540 1 1 1 1 1 0   111.0  109.0
531 1529.291374 7.622E-29 7.092E-02.06590.078 3783.74970.720.000000       2 1 1 1        2 1 1 0                     R138      334440 1 1 1 1 1 0   279.0  277.0
531 1529.297389 4.175E-22 7.070E+01.07910.101 1899.02780.770.000000       0 3 1 1        0 3 1 0                     R 79      335540 1 1 1 1 1 0   161.0  159.0
531 1529.298881 5.044E-29 7.093E-02.06530.077 3873.09580.720.000000       2 1 1 1        2 1 1 0                     R141      334440 1 1 1 1 1 0   285.0  283.0
531 1529.324405 3.786E-29 7.093E-02.06500.076 3934.96510.720.000000       2 1 1 1        2 1 1 0                     R143      334440 1 1 1 1 1 0   289.0  287.0
531 1529.326489 5.758E-29 7.093E-02.06550.077 3844.38220.720.000000       2 1 1 1        2 1 1 0                     R140      334440 1 1 1 1 1 0   283.0  281.0
531 1529.328041 1.165E-20 4.271E+01.11710.162  396.20610.750.000000       0 1 1 1        0 1 1 0                     R  1      336650 1 1 1 1 1 0     5.0    3.0
531 1529.344077 2.829E-29 7.092E-02.06460.076 3997.69410.720.000000       2 1 1 1        2 1 1 0                     R145      334440 1 1 1 1 1 0   293.0  291.0
531 1529.355763 4.330E-29 7.092E-02.06520.077 3905.87590.720.000000       2 1 1 1        2 1 1 0                     R142      334440 1 1 1 1 1 0   287.0  285.0
531 1529.357893 2.106E-29 7.095E-02.06430.075 4061.28270.710.000000       2 1 1 1        2 1 1 0                     R147      334440 1 1 1 1 1 0   297.0  295.0
531 1529.365663 8.478E-20 3.033E+02.11540.156  665.84600.740.000000       1 0 0 1        1 0 0 0                     R  8      336650 1 1 1 1 1 0    19.0   17.0
531 1529.365849 1.560E-29 7.093E-02.06390.075 4125.73040.710.000000       2 1 1 1        2 1 1 0                     R149      334440 1 1 1 1 1 0   301.0  299.0
531 1529.378857 1.514E-20 2.111E+02.09130.114 1272.39550.650.000000       1 1 1 1        1 1 1 0                     R 45      336650 1 1 1 1 1 0    93.0   91.0
531 1529.379193 3.243E-29 7.093E-02.06480.076 3968.23030.720.000000       2 1 1 1        2 1 1 0                     R144      334440 1 1 1 1 1 0   291.0  289.0
531 1529.385603 1.039E-19 3.501E+02.09720.117  930.39470.590.000000       0 2 2 1        0 2 2 0                     R 35      336650 1 1 1 1 1 0    73.0   71.0
531 1529.396775 2.418E-29 7.094E-02.06440.076 4031.44510.710.000000       2 1 1 1        2 1 1 0                     R146      334440 1 1 1 1 1 0   295.0  293.0
531 1529.408504 1.795E-29 7.095E-02.06410.075 4095.52000.710.000000       2 1 1 1        2 1 1 0                     R148      334440 1 1 1 1 1 0   299.0  297.0
531 1529.411319 3.865E-22 7.073E+01.07880.101 1917.48710.770.000000       0 3 1 1        0 3 1 0                     R 80      335540 1 1 1 1 1 0   163.0  161.0
531 1529.414376 1.327E-29 7.096E-02.06380.074 4160.45460.710.000000       2 1 1 1        2 1 1 0                     R150      334440 1 1 1 1 1 0   303.0  301.0
531 1529.421923 1.111E-22 3.544E+02.07370.092 2550.62380.760.000000       1 2 0 1        1 2 0 0                     R100      334440 1 1 1 1 1 0   203.0  201.0
531 1529.448445 2.813E-20 9.829E+01.09790.118  932.14940.590.000000       0 2 0 1        0 2 0 0                     R 34      336650 1 1 1 1 1 0    71.0   69.0
531 1529.452089 5.540E-22 7.026E+01.09590.116 1687.76200.590.000000       0 0 0 2        0 0 0 1                     R 37      336650 1 1 1 1 1 0    77.0   75.0
531 1529.502921 3.607E-22 7.076E+01.07850.100 1934.26740.770.000000       0 3 1 1        0 3 1 0                     R 81      335540 1 1 1 1 1 0   165.0  163.0
531 1529.537958 1.472E-20 2.112E+02.09080.114 1282.62060.660.000000       1 1 1 1        1 1 1 0                     R 46      336650 1 1 1 1 1 0    95.0   93.0
531 1529.539596 3.775E-29 5.712E-05.06620.079 2458.14220.720.000000       3 0 0 0        0 1 1 0                     P137      334440 1 1 1 1 1 0   273.0  275.0
531 1529.542835 2.067E-20 5.425E+01.11630.162  396.64380.760.000000       0 1 1 1        0 1 1 0                     R  2      336650 1 1 1 1 1 0     7.0    5.0
531 1529.543426 1.587E-29 6.962E+01.08430.109 5361.88580.760.000000       3 0 0 3        0 1 1 3                     R 62      335540 1 1 1 1 1 0   127.0  125.0
531 1529.552296 1.028E-19 3.504E+02.09650.117  938.28150.590.000000       0 2 2 1        0 2 2 0                     R 36      336650 1 1 1 1 1 0    75.0   73.0
531 1529.553556 9.467E-25 7.058E-02.08650.111 1660.93860.740.000000       2 0 0 1        2 0 0 0                     R 56      335540 1 1 1 1 1 0   115.0  113.0
531 1529.565108 9.130E-23 3.543E+02.07320.091 2594.93560.750.000000       1 2 0 1        1 2 0 0                     R102      334440 1 1 1 1 1 0   207.0  205.0
531 1529.613896 3.330E-22 7.078E+01.07820.100 1953.21090.770.000000       0 3 1 1        0 3 1 0                     R 82      335540 1 1 1 1 1 0   167.0  165.0
531 1529.680726 1.432E-20 2.114E+02.09030.114 1292.69240.670.000000       1 1 1 1        1 1 1 0                     R 47      336650 1 1 1 1 1 0    97.0   95.0
531 1529.702451 7.475E-23 3.545E+02.07280.090 2640.11670.750.000000       1 2 0 1        1 2 0 0                     R104      334440 1 1 1 1 1 0   211.0  209.0
531 1529.702691 3.100E-22 7.078E+01.07800.099 1970.37990.770.000000       0 3 1 1        0 3 1 0                     R 83      335540 1 1 1 1 1 0   169.0  167.0
531 1529.717264 1.014E-19 3.502E+02.09590.116  946.38390.590.000000       0 2 2 1        0 2 2 0                     R 37      336650 1 1 1 1 1 0    77.0   75.0
531 1529.725500 8.804E-19 6.882E+01.10740.129   65.47130.650.000000       0 0 0 1        0 0 0 0                     P 24      466650 1 2 1 1 1 0    47.0   49.0
531 1529.755303 2.897E-20 5.934E+01.11590.161  397.29910.760.000000       0 1 1 1        0 1 1 0                     R  3      336650 1 1 1 1 1 0     9.0    7.0
